feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
antibiotic.efflux	timepoint	after	0.728048735161034	0.509090001849214	12	12	0.183181298636825	0.899177568577496
antibiotic.target.alteration	timepoint	after	0.262958224353222	0.664448927422574	12	9	0.700598354481428	0.899177568577496
antibiotic.target.protection	timepoint	after	0.786989793306034	0.824606027835855	12	12	0.362390608508395	0.899177568577496
antibiotic.target.replacement	timepoint	after	0.0975214107214223	0.750414195424283	12	9	0.899177568577496	0.899177568577496
antibiotic.inactivation	timepoint	after	0.147872362323623	0.860261911610929	12	9	0.870262859986758	0.899177568577496
